id,name,provider,description,context_length,max_completion_tokens,input_price_per_million,output_price_per_million,is_free,supports_reasoning,supports_tools,supports_vision,supports_audio,supports_files,modality,input_modalities,output_modalities,tokenizer,is_moderated,created
opengvlab/internvl3-78b,OpenGVLab: InternVL3 78B,opengvlab,"The InternVL3 series is an advanced multimodal large language model (MLLM). Compared to InternVL 2.5, InternVL3 demonstrates stronger multimodal perception and reasoning capabilities. 

In addition, I",32768,32768,0.1,0.39,False,False,False,True,False,False,text+image->text,"image,text",text,Other,False,1757962555
openrouter/auto,Auto Router,openrouter,"Your prompt will be processed by a meta-model and routed to one of dozens of models (see below), optimizing for the best possible output.

To see which model was used, visit [Activity](/activity), or ",2000000,0,-1000000.0,-1000000.0,False,False,False,False,False,False,text->text,text,text,Router,False,1699401600
openrouter/bodybuilder,Body Builder (beta),openrouter,"Transform your natural language requests into structured OpenRouter API request objects. Describe what you want to accomplish with AI models, and Body Builder will construct the appropriate API calls.",128000,0,-1000000.0,-1000000.0,False,False,False,False,False,False,text->text,text,text,Router,False,1764903653
perplexity/sonar,Perplexity: Sonar,perplexity,"Sonar is lightweight, affordable, fast, and simple to use — now featuring citations and the ability to customize sources. It is designed for companies seeking to integrate lightweight question-and-ans",127072,0,1.0,1.0,False,False,False,True,False,False,text+image->text,"text,image",text,Other,False,1738013808
perplexity/sonar-deep-research,Perplexity: Sonar Deep Research,perplexity,"Sonar Deep Research is a research-focused model designed for multi-step retrieval, synthesis, and reasoning across complex topics. It autonomously searches, reads, and evaluates sources, refining its ",128000,0,2.0,8.0,False,True,False,False,False,False,text->text,text,text,Other,False,1741311246
perplexity/sonar-pro,Perplexity: Sonar Pro,perplexity,"Note: Sonar Pro pricing includes Perplexity search pricing. See [details here](https://docs.perplexity.ai/guides/pricing#detailed-pricing-breakdown-for-sonar-reasoning-pro-and-sonar-pro)

For enterpri",200000,8000,3.0,15.0,False,False,False,True,False,False,text+image->text,"text,image",text,Other,False,1741312423
perplexity/sonar-pro-search,Perplexity: Sonar Pro Search,perplexity,"Exclusively available on the OpenRouter API, Sonar Pro's new Pro Search mode is Perplexity's most advanced agentic search system. It is designed for deeper reasoning and analysis. Pricing is based on ",200000,8000,3.0,15.0,False,True,False,True,False,False,text+image->text,"text,image",text,Other,False,1761854366
perplexity/sonar-reasoning-pro,Perplexity: Sonar Reasoning Pro,perplexity,"Note: Sonar Pro pricing includes Perplexity search pricing. See [details here](https://docs.perplexity.ai/guides/pricing#detailed-pricing-breakdown-for-sonar-reasoning-pro-and-sonar-pro)

Sonar Reason",128000,0,2.0,8.0,False,True,False,True,False,False,text+image->text,"text,image",text,Other,False,1741313308
prime-intellect/intellect-3,Prime Intellect: INTELLECT-3,prime-intellect,INTELLECT-3 is a 106B-parameter Mixture-of-Experts model (12B active) post-trained from GLM-4.5-Air-Base using supervised fine-tuning (SFT) followed by large-scale reinforcement learning (RL). It offe,131072,131072,0.2,1.1,False,True,True,False,False,False,text->text,text,text,Other,False,1764212534
qwen/qwen-2.5-72b-instruct,Qwen2.5 72B Instruct,qwen,"Qwen2.5 72B is the latest series of Qwen large language models. Qwen2.5 brings the following improvements upon Qwen2:

- Significantly more knowledge and has greatly improved capabilities in coding an",32768,16384,0.12,0.39,False,False,True,False,False,False,text->text,text,text,Qwen,False,1726704000
qwen/qwen-2.5-coder-32b-instruct,Qwen2.5 Coder 32B Instruct,qwen,"Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as CodeQwen). Qwen2.5-Coder brings the following improvements upon CodeQwen1.5:

- Significantly improvem",32768,32768,0.03,0.11,False,False,False,False,False,False,text->text,text,text,Qwen,False,1731368400
qwen/qwq-32b,Qwen: QwQ 32B,qwen,"QwQ is the reasoning model of the Qwen series. Compared with conventional instruction-tuned models, QwQ, which is capable of thinking and reasoning, can achieve significantly enhanced performance in d",32768,0,0.15,0.4,False,True,True,False,False,False,text->text,text,text,Qwen,False,1741208814
qwen/qwen-plus-2025-07-28,Qwen: Qwen Plus 0728,qwen,"Qwen Plus 0728, based on the Qwen3 foundation model, is a 1 million context hybrid reasoning model with a balanced performance, speed, and cost combination.",1000000,32768,0.4,1.2,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1757347599
qwen/qwen-plus-2025-07-28:thinking,Qwen: Qwen Plus 0728 (thinking),qwen,"Qwen Plus 0728, based on the Qwen3 foundation model, is a 1 million context hybrid reasoning model with a balanced performance, speed, and cost combination.",1000000,32768,0.4,4.0,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1757347599
qwen/qwen-vl-max,Qwen: Qwen VL Max,qwen,"Qwen VL Max is a visual understanding model with 7500 tokens context length. It excels in delivering optimal performance for a broader spectrum of complex tasks.
",131072,8192,0.8,3.2,False,False,True,True,False,False,text+image->text,"text,image",text,Qwen,False,1738434304
qwen/qwen-vl-plus,Qwen: Qwen VL Plus,qwen,"Qwen's Enhanced Large Visual Language Model. Significantly upgraded for detailed recognition capabilities and text recognition abilities, supporting ultra-high pixel resolutions up to millions of pixe",7500,1500,0.21,0.63,False,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1738731255
qwen/qwen-max,Qwen: Qwen-Max ,qwen,"Qwen-Max, based on Qwen2.5, provides the best inference performance among [Qwen models](/qwen), especially for complex multi-step tasks. It's a large-scale MoE model that has been pretrained on over 2",32768,8192,1.6,6.4,False,False,True,False,False,False,text->text,text,text,Qwen,False,1738402289
qwen/qwen-plus,Qwen: Qwen-Plus,qwen,"Qwen-Plus, based on the Qwen2.5 foundation model, is a 131K context model with a balanced performance, speed, and cost combination.",131072,8192,0.4,1.2,False,False,True,False,False,False,text->text,text,text,Qwen,False,1738409840
qwen/qwen-turbo,Qwen: Qwen-Turbo,qwen,"Qwen-Turbo, based on Qwen2.5, is a 1M context model that provides fast speed and low cost, suitable for simple tasks.",1000000,8192,0.05,0.2,False,False,True,False,False,False,text->text,text,text,Qwen,False,1738410974
qwen/qwen-2.5-7b-instruct,Qwen: Qwen2.5 7B Instruct,qwen,"Qwen2.5 7B is the latest series of Qwen large language models. Qwen2.5 brings the following improvements upon Qwen2:

- Significantly more knowledge and has greatly improved capabilities in coding and",32768,0,0.04,0.1,False,False,False,False,False,False,text->text,text,text,Qwen,False,1729036800
qwen/qwen2.5-coder-7b-instruct,Qwen: Qwen2.5 Coder 7B Instruct,qwen,"Qwen2.5-Coder-7B-Instruct is a 7B parameter instruction-tuned language model optimized for code-related tasks such as code generation, reasoning, and bug fixing. Based on the Qwen2.5 architecture, it ",32768,0,0.03,0.09,False,False,False,False,False,False,text->text,text,text,Qwen,False,1744734887
qwen/qwen2.5-vl-32b-instruct,Qwen: Qwen2.5 VL 32B Instruct,qwen,"Qwen2.5-VL-32B is a multimodal vision-language model fine-tuned through reinforcement learning for enhanced mathematical reasoning, structured outputs, and visual problem-solving capabilities. It exce",16384,16384,0.05,0.22,False,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1742839838
qwen/qwen2.5-vl-72b-instruct,Qwen: Qwen2.5 VL 72B Instruct,qwen,"Qwen2.5-VL is proficient in recognizing common objects such as flowers, birds, fish, and insects. It is also highly capable of analyzing texts, charts, icons, graphics, and layouts within images.",32768,32768,0.15,0.6,False,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1738410311
qwen/qwen-2.5-vl-7b-instruct,Qwen: Qwen2.5-VL 7B Instruct,qwen,"Qwen2.5 VL 7B is a multimodal LLM from the Qwen Team with the following key enhancements:

- SoTA understanding of images of various resolution & ratio: Qwen2.5-VL achieves state-of-the-art performanc",32768,0,0.2,0.2,False,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1724803200
qwen/qwen-2.5-vl-7b-instruct:free,Qwen: Qwen2.5-VL 7B Instruct (free),qwen,"Qwen2.5 VL 7B is a multimodal LLM from the Qwen Team with the following key enhancements:

- SoTA understanding of images of various resolution & ratio: Qwen2.5-VL achieves state-of-the-art performanc",32768,0,0.0,0.0,True,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1724803200
qwen/qwen3-14b,Qwen: Qwen3 14B,qwen,"Qwen3-14B is a dense 14.8B parameter causal language model from the Qwen3 series, designed for both complex reasoning and efficient dialogue. It supports seamless switching between a ""thinking"" mode f",40960,40960,0.05,0.22,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1745876478
qwen/qwen3-235b-a22b,Qwen: Qwen3 235B A22B,qwen,"Qwen3-235B-A22B is a 235B parameter mixture-of-experts (MoE) model developed by Qwen, activating 22B parameters per forward pass. It supports seamless switching between a ""thinking"" mode for complex r",40960,40960,0.18,0.54,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1745875757
qwen/qwen3-235b-a22b-2507,Qwen: Qwen3 235B A22B Instruct 2507,qwen,"Qwen3-235B-A22B-Instruct-2507 is a multilingual, instruction-tuned mixture-of-experts language model based on the Qwen3-235B architecture, with 22B active parameters per forward pass. It is optimized ",262144,0,0.071,0.463,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1753119555
qwen/qwen3-235b-a22b-thinking-2507,Qwen: Qwen3 235B A22B Thinking 2507,qwen,"Qwen3-235B-A22B-Thinking-2507 is a high-performance, open-weight Mixture-of-Experts (MoE) language model optimized for complex reasoning tasks. It activates 22B of its 235B parameters per forward pass",262144,262144,0.11,0.6,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1753449557
qwen/qwen3-30b-a3b,Qwen: Qwen3 30B A3B,qwen,"Qwen3, the latest generation in the Qwen large language model series, features both dense and mixture-of-experts (MoE) architectures to excel in reasoning, multilingual support, and advanced agent tas",40960,40960,0.06,0.22,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1745878604
qwen/qwen3-30b-a3b-instruct-2507,Qwen: Qwen3 30B A3B Instruct 2507,qwen,"Qwen3-30B-A3B-Instruct-2507 is a 30.5B-parameter mixture-of-experts language model from Qwen, with 3.3B active parameters per inference. It operates in non-thinking mode and is designed for high-quali",262144,262144,0.08,0.33,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1753806965
qwen/qwen3-30b-a3b-thinking-2507,Qwen: Qwen3 30B A3B Thinking 2507,qwen,Qwen3-30B-A3B-Thinking-2507 is a 30B parameter Mixture-of-Experts reasoning model optimized for complex tasks requiring extended multi-step thinking. The model is designed specifically for “thinking m,32768,0,0.051,0.34,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1756399192
qwen/qwen3-32b,Qwen: Qwen3 32B,qwen,"Qwen3-32B is a dense 32.8B parameter causal language model from the Qwen3 series, optimized for both complex reasoning and efficient dialogue. It supports seamless switching between a ""thinking"" mode ",40960,40960,0.08,0.24,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1745875945
qwen/qwen3-4b:free,Qwen: Qwen3 4B (free),qwen,"Qwen3-4B is a 4 billion parameter dense language model from the Qwen3 series, designed to support both general-purpose and reasoning-intensive tasks. It introduces a dual-mode architecture—thinking an",40960,0,0.0,0.0,True,True,True,False,False,False,text->text,text,text,Qwen3,False,1746031104
qwen/qwen3-8b,Qwen: Qwen3 8B,qwen,"Qwen3-8B is a dense 8.2B parameter causal language model from the Qwen3 series, designed for both reasoning-heavy tasks and efficient dialogue. It supports seamless switching between ""thinking"" mode f",128000,20000,0.035,0.138,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1745876632
qwen/qwen3-coder-30b-a3b-instruct,Qwen: Qwen3 Coder 30B A3B Instruct,qwen,"Qwen3-Coder-30B-A3B-Instruct is a 30.5B parameter Mixture-of-Experts (MoE) model with 128 experts (8 active per forward pass), designed for advanced code generation, repository-scale understanding, an",160000,32768,0.07,0.27,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1753972379
qwen/qwen3-coder,Qwen: Qwen3 Coder 480B A35B,qwen,"Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the Qwen team. It is optimized for agentic coding tasks such as function calling, tool use, and long-con",262144,262144,0.22,0.95,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1753230546
qwen/qwen3-coder:exacto,Qwen: Qwen3 Coder 480B A35B (exacto),qwen,"Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the Qwen team. It is optimized for agentic coding tasks such as function calling, tool use, and long-con",262144,65536,0.22,1.8,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1753230546
qwen/qwen3-coder:free,Qwen: Qwen3 Coder 480B A35B (free),qwen,"Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the Qwen team. It is optimized for agentic coding tasks such as function calling, tool use, and long-con",262000,262000,0.0,0.0,True,False,True,False,False,False,text->text,text,text,Qwen3,False,1753230546
qwen/qwen3-coder-flash,Qwen: Qwen3 Coder Flash,qwen,Qwen3 Coder Flash is Alibaba's fast and cost efficient version of their proprietary Qwen3 Coder Plus. It is a powerful coding agent model specializing in autonomous programming via tool calling and en,128000,65536,0.3,1.5,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1758115536
qwen/qwen3-coder-plus,Qwen: Qwen3 Coder Plus,qwen,Qwen3 Coder Plus is Alibaba's proprietary version of the Open Source Qwen3 Coder 480B A35B. It is a powerful coding agent model specializing in autonomous programming via tool calling and environment ,128000,65536,1.0,5.0,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1758662707
qwen/qwen3-max,Qwen: Qwen3 Max,qwen,"Qwen3-Max is an updated release built on the Qwen3 series, offering major improvements in reasoning, instruction following, multilingual support, and long-tail knowledge coverage compared to the Janua",256000,32768,1.2,6.0,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1758662808
qwen/qwen3-next-80b-a3b-instruct,Qwen: Qwen3 Next 80B A3B Instruct,qwen,"Qwen3-Next-80B-A3B-Instruct is an instruction-tuned chat model in the Qwen3-Next series optimized for fast, stable responses without “thinking” traces. It targets complex tasks across reasoning, code ",262144,0,0.06,0.6,False,False,True,False,False,False,text->text,text,text,Qwen3,False,1757612213
qwen/qwen3-next-80b-a3b-thinking,Qwen: Qwen3 Next 80B A3B Thinking,qwen,"Qwen3-Next-80B-A3B-Thinking is a reasoning-first chat model in the Qwen3-Next line that outputs structured “thinking” traces by default. It’s designed for hard multi-step problems; math proofs, code s",262144,262144,0.15,1.2,False,True,True,False,False,False,text->text,text,text,Qwen3,False,1757612284
qwen/qwen3-vl-235b-a22b-instruct,Qwen: Qwen3 VL 235B A22B Instruct,qwen,Qwen3-VL-235B-A22B Instruct is an open-weight multimodal model that unifies strong text generation with visual understanding across images and video. The Instruct model targets general vision-language,262144,0,0.12,0.56,False,False,True,True,False,False,text+image->text,"text,image",text,Qwen3,False,1758668687
qwen/qwen3-vl-235b-a22b-thinking,Qwen: Qwen3 VL 235B A22B Thinking,qwen,Qwen3-VL-235B-A22B Thinking is a multimodal model that unifies strong text generation with visual understanding across images and video. The Thinking model is optimized for multimodal reasoning in STE,262144,262144,0.45,3.5,False,True,True,True,False,False,text+image->text,"text,image",text,Qwen3,False,1758668690
qwen/qwen3-vl-30b-a3b-instruct,Qwen: Qwen3 VL 30B A3B Instruct,qwen,Qwen3-VL-30B-A3B-Instruct is a multimodal model that unifies strong text generation with visual understanding for images and videos. Its Instruct variant optimizes instruction-following for general mu,262144,0,0.15,0.6,False,False,True,True,False,False,text+image->text,"text,image",text,Qwen3,False,1759794476
qwen/qwen3-vl-30b-a3b-thinking,Qwen: Qwen3 VL 30B A3B Thinking,qwen,"Qwen3-VL-30B-A3B-Thinking is a multimodal model that unifies strong text generation with visual understanding for images and videos. Its Thinking variant enhances reasoning in STEM, math, and complex ",131072,32768,0.2,1.0,False,True,True,True,False,False,text+image->text,"text,image",text,Qwen3,False,1759794479
qwen/qwen3-vl-32b-instruct,Qwen: Qwen3 VL 32B Instruct,qwen,"Qwen3-VL-32B-Instruct is a large-scale multimodal vision-language model designed for high-precision understanding and reasoning across text, images, and video. With 32 billion parameters, it combines ",262144,0,0.5,1.5,False,False,False,True,False,False,text+image->text,"text,image",text,Qwen,False,1761231332
qwen/qwen3-vl-8b-instruct,Qwen: Qwen3 VL 8B Instruct,qwen,"Qwen3-VL-8B-Instruct is a multimodal vision-language model from the Qwen3-VL series, built for high-fidelity understanding and reasoning across text, images, and video. It features improved multimodal",131072,32768,0.08,0.5,False,False,True,True,False,False,text+image->text,"image,text",text,Qwen3,False,1760463308
qwen/qwen3-vl-8b-thinking,Qwen: Qwen3 VL 8B Thinking,qwen,"Qwen3-VL-8B-Thinking is the reasoning-optimized variant of the Qwen3-VL-8B multimodal model, designed for advanced visual and textual reasoning across complex scenes, documents, and temporal sequences",256000,32768,0.18,2.1,False,True,True,True,False,False,text+image->text,"image,text",text,Qwen3,False,1760463746
raifle/sorcererlm-8x22b,SorcererLM 8x22B,raifle,"SorcererLM is an advanced RP and storytelling model, built as a Low-rank 16-bit LoRA fine-tuned on [WizardLM-2 8x22B](/microsoft/wizardlm-2-8x22b).

- Advanced reasoning and emotional intelligence for",16000,0,4.5,4.5,False,False,False,False,False,False,text->text,text,text,Mistral,False,1731105083
relace/relace-apply-3,Relace: Relace Apply 3,relace,"Relace Apply 3 is a specialized code-patching LLM that merges AI-suggested edits straight into your source files. It can apply updates from GPT-4o, Claude, and others into your files at 10,000 tokens/",256000,128000,0.85,1.25,False,False,False,False,False,False,text->text,text,text,Other,False,1758891572
relace/relace-search,Relace: Relace Search,relace,"The relace-search model uses 4-12 `view_file` and `grep` tools in parallel to explore a codebase and return relevant files to the user request. 

In contrast to RAG, relace-search performs agentic mul",256000,128000,1.0,3.0,False,False,True,False,False,False,text->text,text,text,Other,False,1765213560
sao10k/l3-lunaris-8b,Sao10K: Llama 3 8B Lunaris,sao10k,"Lunaris 8B is a versatile generalist and roleplaying model based on Llama 3. It's a strategic merge of multiple models, designed to balance creativity with improved logic and general knowledge.

Creat",8192,0,0.04,0.05,False,False,False,False,False,False,text->text,text,text,Llama3,False,1723507200
sao10k/l3.1-70b-hanami-x1,Sao10K: Llama 3.1 70B Hanami x1,sao10k,This is [Sao10K](/sao10k)'s experiment over [Euryale v2.2](/sao10k/l3.1-euryale-70b).,16000,0,3.0,3.0,False,False,False,False,False,False,text->text,text,text,Llama3,False,1736302854
sao10k/l3.1-euryale-70b,Sao10K: Llama 3.1 Euryale 70B v2.2,sao10k,Euryale L3.1 70B v2.2 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It is the successor of [Euryale L3 70B v2.1](/models/sao10k/l3-euryale-70b).,32768,0,0.65,0.75,False,False,True,False,False,False,text->text,text,text,Llama3,False,1724803200
sao10k/l3.3-euryale-70b,Sao10K: Llama 3.3 Euryale 70B,sao10k,Euryale L3.3 70B is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It is the successor of [Euryale L3 70B v2.2](/models/sao10k/l3-euryale-70b).,131072,16384,0.65,0.75,False,False,False,False,False,False,text->text,text,text,Llama3,False,1734535928
sao10k/l3-euryale-70b,Sao10k: Llama 3 Euryale 70B v2.1,sao10k,"Euryale 70B v2.1 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k).

- Better prompt adherence.
- Better anatomy / spatial awareness.
- Adapts much better to unique and c",8192,8192,1.48,1.48,False,False,True,False,False,False,text->text,text,text,Llama3,False,1718668800
stepfun-ai/step3,StepFun: Step3,stepfun-ai,Step3 is a cutting-edge multimodal reasoning model—built on a Mixture-of-Experts architecture with 321B total parameters and 38B active. It is designed end-to-end to minimize decoding costs while deli,65536,65536,0.57,1.42,False,True,True,True,False,False,text+image->text,"image,text",text,Other,False,1756415375
switchpoint/router,Switchpoint Router,switchpoint,"Switchpoint AI's router instantly analyzes your request and directs it to the optimal AI from an ever-evolving library. 

As the world of LLMs advances, our router gets smarter, ensuring you always be",131072,0,0.85,3.4,False,True,False,False,False,False,text->text,text,text,Other,False,1752272899
tencent/hunyuan-a13b-instruct,Tencent: Hunyuan A13B Instruct,tencent,"Hunyuan-A13B is a 13B active parameter Mixture-of-Experts (MoE) language model developed by Tencent, with a total parameter count of 80B and support for reasoning via Chain-of-Thought. It offers compe",131072,131072,0.14,0.57,False,True,False,False,False,False,text->text,text,text,Other,False,1751987664
thedrummer/cydonia-24b-v4.1,TheDrummer: Cydonia 24B V4.1,thedrummer,"Uncensored and creative writing model based on Mistral Small 3.2 24B with good recall, prompt adherence, and intelligence.",131072,131072,0.3,0.5,False,False,False,False,False,False,text->text,text,text,Other,False,1758931878
thedrummer/rocinante-12b,TheDrummer: Rocinante 12B,thedrummer,"Rocinante 12B is designed for engaging storytelling and rich prose.

Early testers have reported:
- Expanded vocabulary with unique and expressive word choices
- Enhanced creativity for vivid narrativ",32768,0,0.17,0.43,False,False,True,False,False,False,text->text,text,text,Qwen,False,1727654400
thedrummer/skyfall-36b-v2,TheDrummer: Skyfall 36B V2,thedrummer,"Skyfall 36B v2 is an enhanced iteration of Mistral Small 2501, specifically fine-tuned for improved creativity, nuanced writing, role-playing, and coherent storytelling.",32768,32768,0.55,0.8,False,False,False,False,False,False,text->text,text,text,Other,False,1741636566
thedrummer/unslopnemo-12b,TheDrummer: UnslopNemo 12B,thedrummer,"UnslopNemo v4.1 is the latest addition from the creator of Rocinante, designed for adventure writing and role-play scenarios.",32768,0,0.4,0.4,False,False,True,False,False,False,text->text,text,text,Mistral,False,1731103448
thudm/glm-4.1v-9b-thinking,THUDM: GLM 4.1V 9B Thinking,thudm,"GLM-4.1V-9B-Thinking is a 9B parameter vision-language model developed by THUDM, based on the GLM-4-9B foundation. It introduces a reasoning-centric ""thinking paradigm"" enhanced with reinforcement lea",65536,8000,0.035,0.138,False,True,False,True,False,False,text+image->text,"image,text",text,Other,False,1752244385
tngtech/deepseek-r1t-chimera,TNG: DeepSeek R1T Chimera,tngtech,"DeepSeek-R1T-Chimera is created by merging DeepSeek-R1 and DeepSeek-V3 (0324), combining the reasoning capabilities of R1 with the token efficiency improvements of V3. It is based on a DeepSeek-MoE Tr",163840,163840,0.3,1.2,False,True,False,False,False,False,text->text,text,text,DeepSeek,False,1745760875
tngtech/deepseek-r1t-chimera:free,TNG: DeepSeek R1T Chimera (free),tngtech,"DeepSeek-R1T-Chimera is created by merging DeepSeek-R1 and DeepSeek-V3 (0324), combining the reasoning capabilities of R1 with the token efficiency improvements of V3. It is based on a DeepSeek-MoE Tr",163840,0,0.0,0.0,True,True,False,False,False,False,text->text,text,text,DeepSeek,False,1745760875
tngtech/deepseek-r1t2-chimera,TNG: DeepSeek R1T2 Chimera,tngtech,"DeepSeek-TNG-R1T2-Chimera is the second-generation Chimera model from TNG Tech. It is a 671 B-parameter mixture-of-experts text-generation model assembled from DeepSeek-AI’s R1-0528, R1, and V3-0324 c",163840,163840,0.25,0.85,False,True,True,False,False,False,text->text,text,text,DeepSeek,False,1751986985
tngtech/deepseek-r1t2-chimera:free,TNG: DeepSeek R1T2 Chimera (free),tngtech,"DeepSeek-TNG-R1T2-Chimera is the second-generation Chimera model from TNG Tech. It is a 671 B-parameter mixture-of-experts text-generation model assembled from DeepSeek-AI’s R1-0528, R1, and V3-0324 c",163840,0,0.0,0.0,True,True,False,False,False,False,text->text,text,text,DeepSeek,False,1751986985
tngtech/tng-r1t-chimera,TNG: R1T Chimera,tngtech,TNG-R1T-Chimera is an experimental LLM with a faible for creative storytelling and character interaction. It is a derivate of the original TNG/DeepSeek-R1T-Chimera released in April 2025 and is availa,163840,65536,0.25,0.85,False,True,True,False,False,False,text->text,text,text,Other,False,1764184161
tngtech/tng-r1t-chimera:free,TNG: R1T Chimera (free),tngtech,TNG-R1T-Chimera is an experimental LLM with a faible for creative storytelling and character interaction. It is a derivate of the original TNG/DeepSeek-R1T-Chimera released in April 2025 and is availa,163840,65536,0.0,0.0,True,True,True,False,False,False,text->text,text,text,Other,False,1764184161
undi95/remm-slerp-l2-13b,ReMM SLERP 13B,undi95,A recreation trial of the original MythoMax-L2-B13 but with updated models. #merge,6144,0,0.45,0.65,False,False,False,False,False,False,text->text,text,text,Llama2,False,1689984000
x-ai/grok-3,xAI: Grok 3,x-ai,"Grok 3 is the latest model from xAI. It's their flagship model that excels at enterprise use cases like data extraction, coding, and text summarization. Possesses deep domain knowledge in finance, hea",131072,0,3.0,15.0,False,False,True,False,False,False,text->text,text,text,Grok,False,1749582908
x-ai/grok-3-beta,xAI: Grok 3 Beta,x-ai,"Grok 3 is the latest model from xAI. It's their flagship model that excels at enterprise use cases like data extraction, coding, and text summarization. Possesses deep domain knowledge in finance, hea",131072,0,3.0,15.0,False,False,True,False,False,False,text->text,text,text,Grok,False,1744240068
x-ai/grok-3-mini,xAI: Grok 3 Mini,x-ai,"A lightweight model that thinks before responding. Fast, smart, and great for logic-based tasks that do not require deep domain knowledge. The raw thinking traces are accessible.",131072,0,0.3,0.5,False,True,True,False,False,False,text->text,text,text,Grok,False,1749583245
x-ai/grok-3-mini-beta,xAI: Grok 3 Mini Beta,x-ai,"Grok 3 Mini is a lightweight, smaller thinking model. Unlike traditional models that generate answers immediately, Grok 3 Mini thinks before responding. It’s ideal for reasoning-heavy tasks that don’t",131072,0,0.3,0.5,False,True,True,False,False,False,text->text,text,text,Grok,False,1744240195
x-ai/grok-4,xAI: Grok 4,x-ai,"Grok 4 is xAI's latest reasoning model with a 256k context window. It supports parallel tool calling, structured outputs, and both image and text inputs. Note that reasoning is not exposed, reasoning ",256000,0,3.0,15.0,False,True,True,True,False,False,text+image->text,"image,text",text,Grok,False,1752087689
x-ai/grok-4-fast,xAI: Grok 4 Fast,x-ai,Grok 4 Fast is xAI's latest multimodal model with SOTA cost-efficiency and a 2M token context window. It comes in two flavors: non-reasoning and reasoning. Read more about the model on xAI's [news pos,2000000,30000,0.2,0.5,False,True,True,True,False,False,text+image->text,"text,image",text,Grok,False,1758240090
x-ai/grok-4.1-fast,xAI: Grok 4.1 Fast,x-ai,"Grok 4.1 Fast is xAI's best agentic tool calling model that shines in real-world use cases like customer support and deep research. 2M context window.

Reasoning can be enabled/disabled using the `rea",2000000,30000,0.2,0.5,False,True,True,True,False,False,text+image->text,"text,image",text,Grok,False,1763587502
x-ai/grok-code-fast-1,xAI: Grok Code Fast 1,x-ai,"Grok Code Fast 1 is a speedy and economical reasoning model that excels at agentic coding. With reasoning traces visible in the response, developers can steer Grok Code for high-quality work flows.",256000,10000,0.2,1.5,False,True,True,False,False,False,text->text,text,text,Grok,False,1756238927
xiaomi/mimo-v2-flash:free,Xiaomi: MiMo-V2-Flash (free),xiaomi,"MiMo-V2-Flash is an open-source foundation language model developed by Xiaomi. It is a Mixture-of-Experts model with 309B total parameters and 15B active parameters, adopting hybrid attention architec",262144,65536,0.0,0.0,True,True,True,False,False,False,text->text,text,text,Other,False,1765731308
z-ai/glm-4-32b,Z.AI: GLM 4 32B ,z-ai,"GLM 4 32B is a cost-effective foundation language model.

It can efficiently perform complex tasks and has significantly enhanced capabilities in tool use, online search, and code-related intelligent ",128000,0,0.1,0.1,False,False,True,False,False,False,text->text,text,text,Other,False,1753376617
z-ai/glm-4.5,Z.AI: GLM 4.5,z-ai,"GLM-4.5 is our latest flagship foundation model, purpose-built for agent-based applications. It leverages a Mixture-of-Experts (MoE) architecture and supports a context length of up to 128k tokens. GL",131072,65536,0.35,1.55,False,True,True,False,False,False,text->text,text,text,Other,False,1753471347
z-ai/glm-4.5-air,Z.AI: GLM 4.5 Air,z-ai,"GLM-4.5-Air is the lightweight variant of our latest flagship model family, also purpose-built for agent-centric applications. Like GLM-4.5, it adopts the Mixture-of-Experts (MoE) architecture but wit",131072,131072,0.05,0.22,False,True,True,False,False,False,text->text,text,text,Other,False,1753471258
